2.00,2015-11-18T06:18:27.567Z
1.00,2015-11-18T06:17:37.919Z
1.00,2015-11-18T06:16:28.076Z
1.00,2015-11-18T06:14:52.851Z
1.00,2015-11-18T06:14:27.471Z
1.00,2015-11-18T06:12:52.753Z
0.00,2015-11-18T06:11:52.718Z
0.00,2015-11-18T06:11:40.617Z
1.00,2015-11-18T06:10:37.548Z
1.00,2015-11-18T06:08:52.682Z
7.00,2015-11-18T06:08:37.483Z
6.00,2015-11-18T06:06:52.617Z
1.00,2015-11-18T06:06:37.389Z
2.00,2015-11-18T06:04:53.806Z
8.00,2015-11-18T06:03:56.441Z
2.00,2015-11-18T06:03:37.798Z
1.00,2015-11-18T06:02:27.709Z
2.00,2015-11-18T06:01:27.684Z
1.00,2015-11-18T06:00:37.128Z
3.00,2015-11-18T05:59:26.946Z
2.00,2015-11-18T05:58:27.243Z
3.00,2015-11-18T05:57:26.685Z
2.00,2015-11-18T05:56:26.687Z
3.00,2015-11-18T05:55:37.047Z
3.00,2015-11-18T05:54:26.560Z
2.00,2015-11-18T05:53:26.507Z
1.00,2015-11-18T05:52:26.500Z
2.00,2015-11-18T05:51:26.441Z
1.00,2015-11-18T05:50:36.684Z
1.00,2015-11-18T05:49:26.368Z
1.00,2015-11-18T05:47:52.439Z
10.00,2015-11-18T05:46:52.323Z
3.00,2015-11-18T05:46:27.159Z
1.00,2015-11-18T05:45:28.204Z
1.00,2015-11-18T05:44:26.902Z
1.00,2015-11-18T05:42:51.626Z
8.00,2015-11-18T05:42:36.921Z
4.00,2015-11-18T05:41:26.540Z
1.00,2015-11-18T05:39:51.592Z
1.00,2015-11-18T05:39:36.375Z
0.00,2015-11-18T05:38:36.361Z
1.00,2015-11-18T05:37:26.061Z
1.00,2015-11-18T05:35:51.682Z
0.00,2015-11-18T05:34:51.425Z
1.00,2015-11-18T05:34:36.601Z
1.00,2015-11-18T05:33:25.894Z
1.00,2015-11-18T05:32:26.187Z
1.00,2015-11-18T05:30:25.816Z
1.00,2015-11-18T05:29:36.057Z
0.00,2015-11-18T05:27:51.493Z
1.00,2015-11-18T05:27:35.837Z
0.00,2015-11-18T05:26:26.147Z
1.00,2015-11-18T05:24:51.014Z
0.00,2015-11-18T05:24:25.778Z
0.00,2015-11-18T05:23:36.610Z
1.00,2015-11-18T05:22:25.913Z
0.00,2015-11-18T05:21:25.378Z
1.00,2015-11-18T05:19:51.304Z
1.00,2015-11-18T05:19:35.523Z
0.00,2015-11-18T05:18:25.290Z
1.00,2015-11-18T05:17:25.268Z
0.00,2015-11-18T05:16:35.514Z
1.00,2015-11-18T05:15:25.253Z
1.00,2015-11-18T05:13:50.725Z
0.00,2015-11-18T05:13:35.512Z
1.00,2015-11-18T05:12:25.123Z
0.00,2015-11-18T05:10:50.544Z
1.00,2015-11-18T05:09:50.558Z
1.00,2015-11-18T05:09:24.998Z
0.00,2015-11-18T05:07:50.524Z
1.00,2015-11-18T05:07:35.196Z
1.00,2015-11-18T05:06:25.171Z
1.00,2015-11-18T05:04:51.138Z
0.00,2015-11-18T05:04:35.468Z
1.00,2015-11-18T05:02:51.335Z
1.00,2015-11-18T05:02:35.558Z
1.00,2015-11-18T05:00:50.264Z
0.00,2015-11-18T04:59:50.457Z
1.00,2015-11-18T04:59:34.818Z
0.00,2015-11-18T04:58:34.730Z
1.00,2015-11-18T04:56:50.221Z
1.00,2015-11-18T04:56:24.455Z
0.00,2015-11-18T04:55:24.368Z
1.00,2015-11-18T04:54:24.281Z
0.00,2015-11-18T04:53:24.254Z
1.00,2015-11-18T04:52:24.225Z
1.00,2015-11-18T04:50:49.747Z
0.00,2015-11-18T04:50:34.347Z
1.00,2015-11-18T04:49:24.061Z
1.00,2015-11-18T04:47:49.620Z
1.00,2015-11-18T04:47:34.268Z
0.00,2015-11-18T04:46:24.120Z
1.00,2015-11-18T04:45:24.009Z
1.00,2015-11-18T04:44:24.049Z
0.00,2015-11-18T04:43:34.168Z
1.00,2015-11-18T04:42:34.014Z
1.00,2015-11-18T04:41:24.275Z
1.00,2015-11-18T04:40:23.721Z
0.00,2015-11-18T04:39:35.910Z
1.00,2015-11-18T04:38:33.770Z
1.00,2015-11-18T04:36:49.138Z
1.00,2015-11-18T04:35:49.865Z
0.00,2015-11-18T04:35:23.831Z
1.00,2015-11-18T04:34:23.583Z
1.00,2015-11-18T04:33:23.393Z
1.00,2015-11-18T04:32:33.522Z
1.00,2015-11-18T04:31:23.737Z
1.00,2015-11-18T04:30:33.735Z
1.00,2015-11-18T04:29:23.404Z
0.00,2015-11-18T04:28:33.334Z
1.00,2015-11-18T04:27:24.170Z
1.00,2015-11-18T04:26:23.013Z
1.00,2015-11-18T04:24:48.608Z
1.00,2015-11-18T04:24:22.991Z
1.00,2015-11-18T04:23:22.978Z
1.00,2015-11-18T04:22:33.196Z
0.00,2015-11-18T04:21:33.240Z
1.00,2015-11-18T04:20:22.958Z
1.00,2015-11-18T04:19:23.011Z
1.00,2015-11-18T04:18:23.182Z
1.00,2015-11-18T04:17:33.031Z
1.00,2015-11-18T04:16:22.819Z
1.00,2015-11-18T04:14:48.739Z
0.00,2015-11-18T04:13:48.653Z
1.00,2015-11-18T04:13:22.876Z
1.00,2015-11-18T04:11:48.516Z
0.00,2015-11-18T04:11:22.877Z
1.00,2015-11-18T04:10:22.573Z
1.00,2015-11-18T04:09:32.620Z
1.00,2015-11-18T04:08:35.611Z
0.00,2015-11-18T04:06:47.953Z
1.00,2015-11-18T04:06:22.273Z
0.00,2015-11-18T04:05:22.188Z
1.00,2015-11-18T04:04:32.916Z
0.00,2015-11-18T04:03:32.266Z
1.00,2015-11-18T04:02:32.206Z
0.00,2015-11-18T04:01:21.939Z
1.00,2015-11-18T03:59:47.546Z
0.00,2015-11-18T03:59:21.851Z
1.00,2015-11-18T03:57:47.835Z
0.00,2015-11-18T03:57:22.177Z
1.00,2015-11-18T03:56:31.857Z
0.00,2015-11-18T03:55:21.571Z
0.00,2015-11-18T03:53:47.526Z
1.00,2015-11-18T03:53:21.939Z
0.00,2015-11-18T03:52:31.588Z
0.00,2015-11-18T03:50:31.562Z
1.00,2015-11-18T03:49:31.605Z
0.00,2015-11-18T03:47:47.824Z
1.00,2015-11-18T03:47:22.038Z
1.00,2015-11-18T03:46:24.095Z
0.00,2015-11-18T03:44:46.790Z
1.00,2015-11-18T03:43:47.047Z
1.00,2015-11-18T03:43:21.397Z
0.00,2015-11-18T03:42:31.143Z
1.00,2015-11-18T03:41:31.075Z
1.00,2015-11-18T03:39:46.586Z
1.00,2015-11-18T03:39:31.480Z
1.00,2015-11-18T03:38:31.058Z
0.00,2015-11-18T03:37:31.089Z
1.00,2015-11-18T03:36:20.730Z
1.00,2015-11-18T03:35:31.062Z
1.00,2015-11-18T03:34:20.842Z
0.00,2015-11-18T03:33:31.377Z
1.00,2015-11-18T03:32:30.777Z
1.00,2015-11-18T03:31:30.707Z
1.00,2015-11-18T03:30:20.767Z
0.00,2015-11-18T03:28:46.172Z
1.00,2015-11-18T03:28:20.955Z
0.00,2015-11-18T03:27:31.003Z
1.00,2015-11-18T03:25:46.414Z
0.00,2015-11-18T03:25:20.192Z
1.00,2015-11-18T03:24:20.114Z
0.00,2015-11-18T03:23:20.059Z
1.00,2015-11-18T03:22:30.188Z
0.00,2015-11-18T03:21:19.947Z
1.00,2015-11-18T03:20:30.586Z
0.00,2015-11-18T03:18:45.681Z
1.00,2015-11-18T03:18:30.202Z
0.00,2015-11-18T03:16:45.663Z
1.00,2015-11-18T03:16:30.072Z
1.00,2015-11-18T03:15:20.792Z
0.00,2015-11-18T03:14:19.781Z
1.00,2015-11-18T03:12:46.537Z
0.00,2015-11-18T03:12:19.814Z
1.00,2015-11-18T03:10:46.018Z
0.00,2015-11-18T03:10:29.809Z
1.00,2015-11-18T03:09:19.629Z
0.00,2015-11-18T03:08:29.794Z
1.00,2015-11-18T03:07:19.811Z
0.00,2015-11-18T03:06:30.293Z
1.00,2015-11-18T03:05:29.670Z
1.00,2015-11-18T03:04:29.832Z
1.00,2015-11-18T03:03:19.419Z
0.00,2015-11-18T03:01:45.491Z
1.00,2015-11-18T03:01:19.340Z
1.00,2015-11-18T03:00:19.277Z
1.00,2015-11-18T02:58:45.007Z
1.00,2015-11-18T02:58:19.776Z
1.00,2015-11-18T02:57:19.712Z
1.00,2015-11-18T02:56:19.316Z
1.00,2015-11-18T02:55:21.120Z
1.00,2015-11-18T02:53:45.243Z
1.00,2015-11-18T02:52:45.280Z
1.00,2015-11-18T02:52:29.262Z
1.00,2015-11-18T02:51:19.114Z
1.00,2015-11-18T02:49:45.949Z
1.00,2015-11-18T02:49:29.668Z
1.00,2015-11-18T02:47:45.085Z
0.00,2015-11-18T02:47:29.331Z
1.00,2015-11-18T02:46:29.232Z
1.00,2015-11-18T02:44:44.930Z
1.00,2015-11-18T02:43:45.204Z
0.00,2015-11-18T02:42:45.569Z
1.00,2015-11-18T02:42:19.142Z
1.00,2015-11-18T02:41:18.761Z
0.00,2015-11-18T02:39:44.623Z
1.00,2015-11-18T02:39:28.982Z
0.00,2015-11-18T02:37:44.474Z
1.00,2015-11-18T02:37:28.782Z
1.00,2015-11-18T02:35:45.455Z
0.00,2015-11-18T02:35:28.763Z
1.00,2015-11-18T02:34:18.845Z
1.00,2015-11-18T02:32:44.576Z
0.00,2015-11-18T02:31:44.859Z
1.00,2015-11-18T02:31:18.455Z
0.00,2015-11-18T02:29:44.223Z
1.00,2015-11-18T02:29:29.046Z
0.00,2015-11-18T02:27:44.100Z
1.00,2015-11-18T02:27:28.741Z
1.00,2015-11-18T02:25:43.976Z
0.00,2015-11-18T02:25:28.713Z
1.00,2015-11-18T02:24:28.227Z
1.00,2015-11-18T02:23:31.276Z
0.00,2015-11-18T02:22:17.977Z
1.00,2015-11-18T02:21:17.909Z
1.00,2015-11-18T02:20:17.906Z
1.00,2015-11-18T02:19:18.337Z
0.00,2015-11-18T02:17:44.011Z
1.00,2015-11-18T02:17:17.820Z
1.00,2015-11-18T02:16:28.589Z
1.00,2015-11-18T02:15:17.736Z
1.00,2015-11-18T02:14:28.160Z
1.00,2015-11-18T02:12:45.845Z
1.00,2015-11-18T02:12:17.701Z
1.00,2015-11-18T02:11:27.837Z
0.00,2015-11-18T02:10:27.813Z
1.00,2015-11-18T02:08:43.485Z
1.00,2015-11-18T02:08:17.794Z
1.00,2015-11-18T02:06:43.466Z
1.00,2015-11-18T02:06:17.646Z
1.00,2015-11-18T02:04:43.567Z
1.00,2015-11-18T02:04:27.564Z
1.00,2015-11-18T02:02:44.253Z
1.00,2015-11-18T02:02:27.565Z
1.00,2015-11-18T02:01:17.763Z
1.00,2015-11-18T02:00:19.017Z
0.00,2015-11-18T01:58:43.674Z
1.00,2015-11-18T01:57:43.548Z
1.00,2015-11-18T01:56:43.630Z
1.00,2015-11-18T01:56:18.396Z
0.00,2015-11-18T01:55:27.371Z
1.00,2015-11-18T01:53:43.568Z
1.00,2015-11-18T01:53:27.346Z
1.00,2015-11-18T01:51:17.041Z
1.00,2015-11-18T01:49:42.895Z
0.00,2015-11-18T01:49:17.251Z
1.00,2015-11-18T01:48:26.946Z
1.00,2015-11-18T01:47:16.815Z
1.00,2015-11-18T01:46:17.078Z
0.00,2015-11-18T01:45:16.630Z
1.00,2015-11-18T01:43:42.812Z
1.00,2015-11-18T01:42:43.131Z
0.00,2015-11-18T01:42:16.659Z
1.00,2015-11-18T01:40:43.376Z
1.00,2015-11-18T01:40:26.648Z
1.00,2015-11-18T01:39:16.489Z
1.00,2015-11-18T01:38:26.864Z
0.00,2015-11-18T01:37:16.651Z
1.00,2015-11-18T01:36:26.649Z
1.00,2015-11-18T01:34:42.249Z
0.00,2015-11-18T01:34:16.212Z
1.00,2015-11-18T01:33:26.281Z
1.00,2015-11-18T01:31:42.304Z
1.00,2015-11-18T01:30:42.048Z
1.00,2015-11-18T01:30:15.978Z
1.00,2015-11-18T01:28:41.952Z
1.00,2015-11-18T01:28:15.963Z
1.00,2015-11-18T01:26:41.935Z
1.00,2015-11-18T01:25:41.940Z
1.00,2015-11-18T01:25:16.025Z
1.00,2015-11-18T01:23:42.131Z
1.00,2015-11-18T01:22:42.218Z
1.00,2015-11-18T01:22:15.965Z
1.00,2015-11-18T01:21:15.936Z
1.00,2015-11-18T01:19:42.352Z
1.00,2015-11-18T01:19:26.166Z
1.00,2015-11-18T01:18:26.224Z
1.00,2015-11-18T01:17:25.905Z
1.00,2015-11-18T01:15:42.083Z
1.00,2015-11-18T01:15:25.781Z
1.00,2015-11-18T01:13:42.308Z
1.00,2015-11-18T01:13:15.875Z
1.00,2015-11-18T01:11:41.565Z
1.00,2015-11-18T01:11:28.679Z
1.00,2015-11-18T01:10:15.481Z
1.00,2015-11-18T01:09:15.407Z
1.00,2015-11-18T01:08:25.710Z
1.00,2015-11-18T01:06:41.691Z
1.00,2015-11-18T01:06:15.388Z
1.00,2015-11-18T01:05:25.435Z
0.00,2015-11-18T01:03:41.519Z
1.00,2015-11-18T01:03:25.287Z
1.00,2015-11-18T01:02:25.299Z
1.00,2015-11-18T01:01:15.130Z
1.00,2015-11-18T01:00:14.982Z
1.00,2015-11-18T00:59:25.093Z
1.00,2015-11-18T00:57:41.015Z
1.00,2015-11-18T00:57:25.088Z
1.00,2015-11-18T00:55:41.007Z
1.00,2015-11-18T00:55:14.877Z
1.00,2015-11-18T00:54:14.831Z
1.00,2015-11-18T00:53:14.752Z
1.00,2015-11-18T00:52:14.705Z
1.00,2015-11-18T00:50:40.764Z
1.00,2015-11-18T00:49:40.749Z
1.00,2015-11-18T00:49:14.678Z
1.00,2015-11-18T00:48:24.702Z
1.00,2015-11-18T00:47:14.556Z
2.00,2015-11-18T00:45:40.803Z
1.00,2015-11-18T00:45:24.530Z
1.00,2015-11-18T00:44:14.408Z
2.00,2015-11-18T00:43:24.495Z
1.00,2015-11-18T00:42:14.294Z
1.00,2015-11-18T00:41:14.277Z
2.00,2015-11-18T00:40:24.355Z
1.00,2015-11-18T00:38:40.253Z
1.00,2015-11-18T00:37:40.250Z
2.00,2015-11-18T00:37:24.234Z
1.00,2015-11-18T00:36:14.113Z
2.00,2015-11-18T00:34:40.205Z
1.00,2015-11-18T00:33:40.122Z
1.00,2015-11-18T00:33:13.928Z
1.00,2015-11-18T00:32:24.432Z
1.00,2015-11-18T00:31:15.220Z
1.00,2015-11-18T00:30:13.911Z
1.00,2015-11-18T00:29:13.889Z
2.00,2015-11-18T00:27:39.978Z
1.00,2015-11-18T00:27:23.962Z
1.00,2015-11-18T00:26:23.951Z
8.00,2015-11-18T00:24:39.927Z
1.00,2015-11-18T00:24:23.835Z
2.00,2015-11-18T00:22:39.805Z
4.00,2015-11-18T00:22:13.615Z
4.00,2015-11-18T00:21:13.616Z
2.00,2015-11-18T00:20:23.689Z
3.00,2015-11-18T00:19:13.576Z
3.00,2015-11-18T00:18:13.581Z
9.00,2015-11-18T00:17:23.638Z
19.00,2015-11-18T00:16:23.631Z
18.00,2015-11-18T00:15:13.450Z
18.00,2015-11-18T00:14:13.418Z
18.00,2015-11-18T00:13:13.411Z
18.00,2015-11-18T00:12:13.380Z
19.00,2015-11-18T00:10:39.464Z
18.00,2015-11-18T00:10:23.358Z
19.00,2015-11-18T00:09:23.370Z
18.00,2015-11-18T00:07:39.418Z
18.00,2015-11-18T00:06:39.325Z
20.00,2015-11-18T00:06:13.140Z
12.00,2015-11-18T00:05:13.036Z
3.00,2015-11-18T00:04:23.052Z
4.00,2015-11-18T00:03:23.017Z
6.00,2015-11-18T00:02:12.902Z
4.00,2015-11-18T00:01:12.813Z
3.00,2015-11-17T23:59:38.895Z
2.00,2015-11-17T23:59:12.798Z
1.00,2015-11-17T23:58:12.654Z
2.00,2015-11-17T23:57:22.728Z
1.00,2015-11-17T23:56:15.629Z
2.00,2015-11-17T23:55:23.227Z
1.00,2015-11-17T23:54:22.610Z
1.00,2015-11-17T23:52:38.708Z
2.00,2015-11-17T23:51:38.702Z
1.00,2015-11-17T23:51:12.513Z
1.00,2015-11-17T23:50:12.501Z
1.00,2015-11-17T23:48:38.682Z
2.00,2015-11-17T23:48:22.544Z
1.00,2015-11-17T23:47:12.366Z
1.00,2015-11-17T23:45:38.569Z
1.00,2015-11-17T23:44:38.550Z
2.00,2015-11-17T23:44:12.321Z
1.00,2015-11-17T23:42:38.431Z
1.00,2015-11-17T23:42:12.218Z
2.00,2015-11-17T23:40:38.398Z
1.00,2015-11-17T23:39:38.306Z
1.00,2015-11-17T23:39:12.077Z
1.00,2015-11-17T23:38:14.124Z
2.00,2015-11-17T23:37:22.097Z
1.00,2015-11-17T23:36:11.972Z
1.00,2015-11-17T23:34:38.191Z
1.00,2015-11-17T23:34:22.045Z
1.00,2015-11-17T23:33:22.023Z
1.00,2015-11-17T23:32:12.211Z
1.00,2015-11-17T23:31:11.928Z
2.00,2015-11-17T23:30:21.956Z
1.00,2015-11-17T23:29:21.883Z
1.00,2015-11-17T23:27:38.024Z
1.00,2015-11-17T23:26:38.050Z
2.00,2015-11-17T23:26:21.836Z
1.00,2015-11-17T23:25:11.759Z
1.00,2015-11-17T23:24:21.818Z
2.00,2015-11-17T23:22:37.898Z
1.00,2015-11-17T23:22:21.705Z
1.00,2015-11-17T23:21:11.605Z
2.00,2015-11-17T23:20:11.605Z
1.00,2015-11-17T23:19:11.493Z
2.00,2015-11-17T23:17:37.743Z
1.00,2015-11-17T23:17:21.437Z
1.00,2015-11-17T23:16:21.344Z
1.00,2015-11-17T23:14:38.653Z
2.00,2015-11-17T23:14:11.250Z
3.00,2015-11-17T23:13:21.286Z
5.00,2015-11-17T23:11:37.482Z
4.00,2015-11-17T23:11:21.197Z
3.00,2015-11-17T23:10:21.152Z
2.00,2015-11-17T23:08:37.334Z
1.00,2015-11-17T23:07:37.265Z
1.00,2015-11-17T23:07:21.027Z
2.00,2015-11-17T23:06:14.009Z
1.00,2015-11-17T23:05:10.865Z
2.00,2015-11-17T23:04:20.915Z
1.00,2015-11-17T23:03:20.917Z
1.00,2015-11-17T23:02:23.905Z
2.00,2015-11-17T23:00:37.131Z
1.00,2015-11-17T22:59:37.006Z
2.00,2015-11-17T22:58:36.977Z
1.00,2015-11-17T22:58:10.595Z
1.00,2015-11-17T22:57:10.576Z
2.00,2015-11-17T22:55:36.878Z
1.00,2015-11-17T22:55:11.477Z
2.00,2015-11-17T22:54:10.417Z
1.00,2015-11-17T22:52:36.732Z
2.00,2015-11-17T22:52:20.455Z
1.00,2015-11-17T22:50:36.630Z
1.00,2015-11-17T22:50:10.319Z
2.00,2015-11-17T22:49:20.345Z
1.00,2015-11-17T22:48:10.206Z
1.00,2015-11-17T22:46:36.513Z
1.00,2015-11-17T22:45:36.497Z
1.00,2015-11-17T22:45:20.248Z
1.00,2015-11-17T22:43:36.497Z
1.00,2015-11-17T22:43:10.122Z
1.00,2015-11-17T22:42:10.053Z
1.00,2015-11-17T22:41:10.044Z
1.00,2015-11-17T22:39:36.370Z
1.00,2015-11-17T22:39:10.024Z
1.00,2015-11-17T22:38:20.059Z
1.00,2015-11-17T22:36:36.337Z
2.00,2015-11-17T22:36:20.051Z
1.00,2015-11-17T22:34:36.549Z
1.00,2015-11-17T22:33:36.288Z
2.00,2015-11-17T22:32:36.186Z
1.00,2015-11-17T22:32:09.741Z
1.00,2015-11-17T22:31:09.761Z
2.00,2015-11-17T22:29:36.069Z
1.00,2015-11-17T22:28:36.002Z
1.00,2015-11-17T22:28:19.653Z
2.00,2015-11-17T22:27:19.626Z
1.00,2015-11-17T22:26:19.630Z
2.00,2015-11-17T22:24:35.917Z
1.00,2015-11-17T22:24:19.519Z
1.00,2015-11-17T22:23:10.302Z
2.00,2015-11-17T22:21:35.811Z
1.00,2015-11-17T22:21:19.388Z
1.00,2015-11-17T22:20:19.371Z
2.00,2015-11-17T22:18:35.649Z
1.00,2015-11-17T22:18:09.206Z
2.00,2015-11-17T22:16:35.569Z
1.00,2015-11-17T22:16:21.135Z
1.00,2015-11-17T22:15:09.070Z
2.00,2015-11-17T22:14:09.044Z
1.00,2015-11-17T22:13:10.981Z
1.00,2015-11-17T22:12:18.994Z
2.00,2015-11-17T22:11:18.950Z
1.00,2015-11-17T22:10:08.825Z
1.00,2015-11-17T22:09:08.822Z
1.00,2015-11-17T22:07:35.210Z
1.00,2015-11-17T22:07:18.844Z
2.00,2015-11-17T22:06:18.838Z
1.00,2015-11-17T22:05:08.788Z
1.00,2015-11-17T22:04:08.768Z
2.00,2015-11-17T22:02:35.161Z
1.00,2015-11-17T22:02:08.764Z
1.00,2015-11-17T22:01:08.745Z
1.00,2015-11-17T22:00:18.755Z
2.00,2015-11-17T21:59:18.723Z
1.00,2015-11-17T21:57:35.116Z
1.00,2015-11-17T21:57:08.656Z
1.00,2015-11-17T21:56:18.653Z
2.00,2015-11-17T21:55:20.633Z
1.00,2015-11-17T21:54:18.505Z
2.00,2015-11-17T21:53:08.448Z
3.00,2015-11-17T21:52:10.532Z
1.00,2015-11-17T21:50:34.852Z
2.00,2015-11-17T21:50:18.298Z
1.00,2015-11-17T21:49:18.255Z
2.00,2015-11-17T21:48:18.222Z
1.00,2015-11-17T21:47:18.387Z
2.00,2015-11-17T21:45:34.497Z
2.00,2015-11-17T21:45:18.082Z
1.00,2015-11-17T21:43:34.421Z
2.00,2015-11-17T21:43:07.909Z
2.00,2015-11-17T21:41:34.348Z
2.00,2015-11-17T21:41:17.918Z
2.00,2015-11-17T21:40:17.927Z
1.00,2015-11-17T21:38:34.275Z
1.00,2015-11-17T21:38:17.834Z
2.00,2015-11-17T21:37:17.798Z
1.00,2015-11-17T21:36:17.713Z
2.00,2015-11-17T21:34:34.134Z
1.00,2015-11-17T21:34:07.661Z
2.00,2015-11-17T21:33:17.662Z
1.00,2015-11-17T21:32:17.650Z
2.00,2015-11-17T21:31:17.624Z
1.00,2015-11-17T21:29:34.089Z
1.00,2015-11-17T21:29:07.517Z
2.00,2015-11-17T21:28:07.491Z
1.00,2015-11-17T21:27:07.414Z
1.00,2015-11-17T21:26:17.811Z
2.00,2015-11-17T21:25:17.403Z
1.00,2015-11-17T21:24:07.286Z
1.00,2015-11-17T21:22:33.787Z
2.00,2015-11-17T21:22:17.276Z
1.00,2015-11-17T21:21:17.279Z
1.00,2015-11-17T21:20:07.249Z
2.00,2015-11-17T21:19:07.226Z
1.00,2015-11-17T21:18:17.770Z
2.00,2015-11-17T21:16:33.719Z
1.00,2015-11-17T21:15:33.914Z
2.00,2015-11-17T21:15:07.172Z
1.00,2015-11-17T21:13:33.684Z
2.00,2015-11-17T21:12:33.665Z
1.00,2015-11-17T21:12:17.090Z
2.00,2015-11-17T21:11:06.982Z
2.00,2015-11-17T21:10:06.899Z
1.00,2015-11-17T21:09:06.836Z
2.00,2015-11-17T21:07:33.385Z
1.00,2015-11-17T21:06:33.497Z
1.00,2015-11-17T21:06:16.717Z
2.00,2015-11-17T21:04:33.255Z
1.00,2015-11-17T21:04:06.695Z
2.00,2015-11-17T21:02:33.144Z
1.00,2015-11-17T21:01:33.106Z
2.00,2015-11-17T21:00:34.115Z
1.00,2015-11-17T21:00:07.452Z
2.00,2015-11-17T20:59:16.412Z
1.00,2015-11-17T20:57:32.868Z
2.00,2015-11-17T20:57:16.313Z
1.00,2015-11-17T20:55:32.774Z
1.00,2015-11-17T20:54:32.761Z
1.00,2015-11-17T20:54:22.714Z
1.00,2015-11-17T20:53:34.040Z
1.00,2015-11-17T20:53:06.188Z
2.00,2015-11-17T20:51:32.727Z
1.00,2015-11-17T20:50:33.132Z
1.00,2015-11-17T20:49:06.063Z
2.00,2015-11-17T20:47:32.578Z
1.00,2015-11-17T20:47:05.940Z
2.00,2015-11-17T20:46:16.363Z
1.00,2015-11-17T20:45:15.805Z
2.00,2015-11-17T20:43:32.340Z
1.00,2015-11-17T20:43:16.171Z
2.00,2015-11-17T20:42:05.819Z
1.00,2015-11-17T20:41:15.573Z
2.00,2015-11-17T20:40:05.669Z
1.00,2015-11-17T20:39:15.550Z
1.00,2015-11-17T20:37:33.164Z
2.00,2015-11-17T20:37:15.685Z
1.00,2015-11-17T20:36:15.521Z
1.00,2015-11-17T20:34:32.120Z
1.00,2015-11-17T20:34:31.952Z
1.00,2015-11-17T20:33:33.959Z
1.00,2015-11-17T20:33:32.002Z
1.00,2015-11-17T20:33:06.714Z
2.00,2015-11-17T20:32:15.443Z
2.00,2015-11-17T20:31:17.310Z
2.00,2015-11-17T20:30:15.242Z
1.00,2015-11-17T20:28:31.858Z
2.00,2015-11-17T20:28:15.200Z
1.00,2015-11-17T20:27:15.137Z
2.00,2015-11-17T20:26:15.262Z
1.00,2015-11-17T20:25:05.003Z
1.00,2015-11-17T20:23:31.628Z
1.00,2015-11-17T20:22:31.612Z
1.00,2015-11-17T20:22:04.991Z
2.00,2015-11-17T20:21:04.973Z
1.00,2015-11-17T20:20:14.925Z
2.00,2015-11-17T20:19:05.039Z
1.00,2015-11-17T20:18:04.819Z
1.00,2015-11-17T20:16:32.495Z
2.00,2015-11-17T20:16:15.505Z
2.00,2015-11-17T20:14:31.559Z
1.00,2015-11-17T20:14:14.592Z
1.00,2015-11-17T20:13:04.601Z
2.00,2015-11-17T20:12:14.523Z
2.00,2015-11-17T20:11:14.836Z
1.00,2015-11-17T20:10:16.443Z
2.00,2015-11-17T20:08:31.036Z
1.00,2015-11-17T20:08:06.361Z
2.00,2015-11-17T20:07:14.298Z
1.00,2015-11-17T20:06:04.233Z
2.00,2015-11-17T20:04:30.861Z
1.00,2015-11-17T20:03:30.762Z
2.00,2015-11-17T20:03:04.058Z
1.00,2015-11-17T20:02:03.982Z
2.00,2015-11-17T20:01:03.932Z
2.00,2015-11-17T20:00:14.198Z
1.00,2015-11-17T19:59:13.832Z
2.00,2015-11-17T19:58:13.868Z
2.00,2015-11-17T19:57:03.784Z
1.00,2015-11-17T19:55:30.404Z
2.00,2015-11-17T19:55:03.671Z
1.00,2015-11-17T19:54:03.606Z
1.00,2015-11-17T19:53:03.953Z
2.00,2015-11-17T19:52:13.774Z
1.00,2015-11-17T19:50:30.170Z
2.00,2015-11-17T19:50:03.618Z
1.00,2015-11-17T19:48:30.093Z
2.00,2015-11-17T19:48:13.365Z
1.00,2015-11-17T19:46:30.245Z
1.00,2015-11-17T19:46:03.339Z
1.00,2015-11-17T19:45:03.441Z
2.00,2015-11-17T19:43:30.338Z
1.00,2015-11-17T19:43:13.384Z
2.00,2015-11-17T19:41:29.873Z
1.00,2015-11-17T19:41:03.944Z
2.00,2015-11-17T19:39:29.850Z
1.00,2015-11-17T19:38:29.781Z
2.00,2015-11-17T19:38:03.237Z
1.00,2015-11-17T19:37:02.937Z
2.00,2015-11-17T19:36:02.944Z
1.00,2015-11-17T19:35:13.128Z
1.00,2015-11-17T19:34:03.042Z
2.00,2015-11-17T19:33:02.972Z
1.00,2015-11-17T19:31:29.618Z
2.00,2015-11-17T19:31:15.897Z
2.00,2015-11-17T19:30:02.755Z
1.00,2015-11-17T19:28:29.579Z
1.00,2015-11-17T19:27:29.401Z
1.00,2015-11-17T19:27:12.648Z
1.00,2015-11-17T19:26:12.609Z
2.00,2015-11-17T19:25:12.568Z
1.00,2015-11-17T19:23:29.346Z
2.00,2015-11-17T19:23:12.758Z
1.00,2015-11-17T19:22:02.567Z
2.00,2015-11-17T19:20:29.190Z
2.00,2015-11-17T19:20:02.438Z
1.00,2015-11-17T19:19:12.330Z
2.00,2015-11-17T19:17:29.091Z
1.00,2015-11-17T19:16:29.033Z
2.00,2015-11-17T19:16:02.871Z
1.00,2015-11-17T19:15:12.292Z
1.00,2015-11-17T19:14:02.190Z
1.00,2015-11-17T19:13:02.114Z
1.00,2015-11-17T19:11:28.829Z
